Instance ID,Optimal Value,Optimal Solution
"j2015_10,24,""[0,0,0,0,0,7,5,5,11,14,14,7,16,8,7,7,23,21,15,23,14,24]"""
"j2016_1,28,""[0,0,0,0,0,0,0,0,0,9,0,9,9,18,9,10,16,26,18,17,0,28]"""
"j2016_2,28,""[0,0,0,0,10,10,9,3,10,0,14,14,23,20,16,12,20,12,12,18,10,28]"""
"j2016_3,27,""[0,0,0,8,0,2,13,0,0,13,9,0,16,10,15,16,20,8,14,14,0,27]"""
"j2016_4,21,""[0,0,0,6,8,0,0,6,0,15,9,16,9,9,16,9,9,0,0,0,0,21]"""
"j2016_5,22,""[0,0,1,6,0,0,0,0,6,13,2,6,15,12,13,12,15,18,13,12,2,22]"""
"j2016_6,26,""[0,0,0,7,0,15,0,0,7,9,0,0,19,22,25,24,9,17,9,7,0,26]"""
"j2016_7,22,""[0,0,0,6,0,4,0,4,5,0,8,14,6,6,6,15,18,19,18,12,12,22]"""
"j2016_8,32,""[0,0,0,0,0,0,0,0,0,9,2,9,10,14,6,10,5,10,24,24,22,32]"""
"j2016_9,29,""[0,0,0,0,0,0,0,0,8,7,8,8,18,19,28,12,20,12,8,19,7,29]"""
"j2016_10,24,""[0,0,0,0,0,7,5,5,11,22,12,12,19,7,13,2,23,21,7,7,13,24]"""
"j2017_1,68,""[0,0,8,12,22,25,35,44,37,51,54,22,61,54,51,53,42,61,25,12,0,68]"""
"j2017_2,72,""[0,0,10,19,28,35,39,0,0,0,0,42,10,46,53,35,27,62,51,70,0,72]"""
"j2017_3,51,""[0,0,0,9,8,11,18,18,23,32,23,32,36,36,35,43,44,43,48,49,43,51]"""
"j2017_4,51,""[0,0,9,10,12,10,19,22,28,28,26,16,33,33,36,19,44,41,45,35,27,51]"""
"j2017_5,60,""[0,0,4,9,10,13,21,31,9,40,41,50,49,45,35,31,21,58,20,21,30,60]"""
"j2017_6,56,""[0,0,4,10,11,0,0,14,0,21,30,35,39,35,30,42,50,39,21,40,9,56]"""
"j2017_7,58,""[0,0,10,20,24,34,35,39,47,53,55,47,38,34,24,20,20,23,0,36,0,58]"""
"j2017_8,59,""[0,2,0,0,0,7,16,17,22,23,31,36,37,42,22,44,45,41,54,48,52,59]"""
"j2017_9,55,""[0,0,0,0,0,5,9,15,15,16,17,18,19,18,29,32,29,32,36,45,50,55]"""
"j2017_10,62,""[0,0,5,14,24,0,27,37,41,43,52,55,14,11,21,0,0,10,2,0,2,62]"""
"j2018_1,68,""[0,0,8,12,22,25,35,44,36,51,54,22,61,54,51,53,42,61,25,12,0,68]"""
"j2018_2,72,""[0,0,10,19,28,35,39,0,0,0,0,42,10,46,53,35,19,62,51,70,0,72]"""
"j2018_3,51,""[0,0,0,9,8,11,18,18,23,32,23,32,36,36,35,43,44,43,48,49,43,51]"""
"j2018_4,43,""[0,0,9,10,12,10,19,22,26,22,22,17,29,30,32,19,36,40,34,33,34,43]"""
"j2018_5,60,""[0,0,4,9,10,13,21,31,37,40,41,50,40,55,55,43,21,47,20,21,10,60]"""
"j2018_6,50,""[0,0,4,10,11,0,0,14,0,21,30,35,39,35,30,42,36,39,35,21,9,50]"""
"j2018_7,58,""[0,0,10,20,24,34,35,39,47,53,55,47,38,34,24,20,20,23,0,36,0,58]"""
"j2018_8,59,""[0,2,0,0,0,7,16,17,22,24,31,36,37,42,31,44,45,41,54,48,52,59]"""
"j2018_9,55,""[0,0,0,0,0,5,9,15,15,16,17,18,19,18,29,32,29,32,36,45,50,55]"""
"j2018_10,62,""[0,0,5,14,24,0,27,37,41,43,52,55,14,5,9,0,0,0,0,0,2,62]"""
"j2019_1,68,""[0,0,8,12,22,25,35,44,36,51,54,22,61,54,51,53,42,61,25,12,0,68]"""
"j2019_2,72,""[0,0,10,19,28,35,39,0,0,0,0,42,10,46,53,35,19,62,51,70,0,72]"""
"j2019_3,51,""[0,0,0,9,8,11,18,18,23,32,23,32,36,36,35,43,44,43,48,49,43,51]"""
"j2019_4,43,""[0,0,9,10,12,10,19,22,26,22,22,17,29,30,32,19,36,40,34,33,34,43]"""
"j2019_5,60,""[0,0,4,9,10,13,21,31,9,40,41,50,48,55,33,36,21,58,13,21,23,60]"""
"j2019_6,50,""[0,0,4,10,11,0,0,14,0,21,30,35,39,35,30,42,36,39,35,21,9,50]"""
"j2019_7,58,""[0,0,10,20,24,34,35,39,47,53,55,47,38,34,24,20,20,23,0,36,0,58]"""
"j2019_8,59,""[0,0,0,0,0,7,15,17,22,22,31,36,25,42,22,44,45,41,54,49,52,59]"""
"j2019_9,55,""[0,0,0,0,0,5,9,15,15,16,17,18,19,18,29,32,29,32,36,45,50,55]"""
"j2019_10,62,""[0,0,5,14,24,0,27,37,41,43,52,55,14,8,2,0,0,8,0,0,0,62]"""
"j2020_1,68,""[0,0,8,12,22,25,35,44,26,51,54,22,61,54,52,52,45,31,25,12,0,68]"""
"j2020_2,72,""[0,0,10,19,28,35,39,0,0,0,0,42,10,46,53,21,19,62,51,70,0,72]"""
"j2020_3,50,""[0,0,0,9,8,11,18,18,23,32,23,32,36,36,35,43,43,46,47,48,48,50]"""
"j2020_4,43,""[0,0,9,10,12,10,19,22,26,22,22,9,29,22,32,19,36,40,37,33,34,43]"""
"j2020_5,60,""[0,0,4,9,10,13,21,31,4,40,41,50,42,21,56,51,21,10,13,10,11,60]"""
"j2020_6,50,""[0,0,4,10,11,0,0,14,0,21,30,35,39,35,30,42,44,47,21,21,9,50]"""
"j2020_7,58,""[0,0,10,20,24,34,35,39,47,53,55,47,44,37,24,20,20,23,0,0,0,58]"""
"j2020_8,58,""[0,0,0,0,0,7,7,17,22,11,31,36,17,41,22,43,44,49,53,44,51,58]"""
"j2020_9,55,""[0,0,0,0,0,5,9,15,15,16,17,18,19,18,29,32,29,32,36,45,50,55]"""
"j2020_10,62,""[0,0,5,14,24,0,27,37,41,43,52,55,48,6,6,0,0,0,27,0,6,62]"""
"j2021_1,80,""[0,0,8,12,22,25,37,46,25,53,56,22,63,56,62,70,42,46,33,12,0,80]"""
"j2021_2,45,""[0,0,10,0,11,17,25,26,31,33,35,32,11,37,37,42,16,20,22,24,26,45]"""
"j2021_3,65,""[0,0,3,10,12,19,11,29,36,45,56,64,54,38,48,45,45,19,14,36,29,65]"""
"j2021_4,63,""[0,0,0,3,8,8,15,24,0,15,33,5,36,33,41,43,47,52,59,54,49,63]"""
"j2021_5,68,""[0,0,0,0,8,13,8,8,19,23,19,27,28,29,39,29,48,42,58,48,43,68]"""
"j2021_6,64,""[0,0,5,15,19,29,36,40,44,51,54,19,30,43,39,36,0,57,15,0,43,64]"""
"j2021_7,60,""[0,0,7,11,19,25,0,29,0,33,8,0,39,0,46,46,19,53,55,29,56,60]"""
"j2021_8,61,""[0,1,5,11,20,11,0,1,22,3,27,27,49,37,22,39,52,54,52,37,31,61]"""
"j2021_9,73,""[0,0,6,0,7,15,26,20,27,37,37,37,27,28,46,56,61,65,71,61,61,73]"""
"j2021_10,59,""[0,0,2,8,0,13,20,32,18,33,23,23,39,36,13,42,52,42,20,52,40,59]"""
"j2022_1,72,""[0,0,8,12,22,25,35,44,25,51,57,22,64,64,64,54,51,40,47,12,0,72]"""
"j2022_2,44,""[0,0,10,0,11,17,25,26,30,32,34,26,10,36,37,26,11,32,25,26,20,44]"""
"j2022_3,57,""[0,0,3,10,12,19,12,29,36,38,48,56,46,40,47,39,37,48,14,29,22,57]"""
"j2022_4,54,""[0,0,0,1,2,6,6,15,13,25,24,3,30,24,32,35,38,43,50,49,48,54]"""
"j2022_5,66,""[0,0,0,0,8,11,8,12,17,22,17,21,26,27,37,26,46,30,56,48,41,66]"""
"j2022_6,59,""[0,0,3,13,17,27,34,38,41,46,49,17,17,13,27,3,0,0,0,8,22,59]"""
"j2022_7,51,""[0,0,6,10,18,24,0,28,0,32,18,0,34,34,41,41,7,48,50,38,0,51]"""
"j2022_8,55,""[0,0,2,8,17,1,0,10,19,7,25,24,14,34,39,36,46,48,50,50,28,55]"""
"j2022_9,63,""[0,0,6,0,7,10,21,15,22,24,32,33,24,24,36,46,51,55,61,38,52,63]"""
"j2022_10,50,""[0,0,2,8,0,13,20,23,13,24,21,14,30,28,8,33,43,33,45,13,23,50]"""
"j2023_1,72,""[0,0,8,12,22,25,35,44,25,51,57,22,64,55,64,54,61,33,44,12,0,72]"""
"j2023_2,44,""[0,0,10,0,11,17,25,26,30,32,34,26,10,36,37,26,11,31,25,26,37,44]"""
"j2023_3,55,""[0,0,3,10,12,19,10,29,36,38,46,54,38,49,52,48,39,29,12,29,12,55]"""
"j2023_4,54,""[0,0,0,1,2,11,6,15,6,25,24,3,30,24,32,35,38,43,50,44,48,54]"""
"j2023_5,66,""[0,0,0,0,8,11,8,8,17,22,17,21,26,27,37,26,46,30,56,47,41,66]"""
"j2023_6,59,""[0,0,3,13,17,27,34,38,41,46,49,17,41,13,22,3,0,8,14,27,0,59]"""
"j2023_7,51,""[0,0,6,10,18,24,0,28,0,32,18,0,34,34,41,41,7,48,50,38,0,51]"""
"j2023_8,55,""[0,0,2,8,17,2,0,8,19,21,24,24,16,34,28,36,46,48,50,51,18,55]"""
"j2023_9,59,""[0,0,6,0,7,10,15,16,16,22,27,28,22,18,32,42,47,51,57,35,45,59]"""
"j2023_10,50,""[0,0,2,8,0,13,20,23,13,24,21,11,30,28,1,33,43,33,45,13,23,50]"""
"j2024_1,68,""[0,0,8,12,22,25,35,44,32,51,54,22,61,61,60,54,51,44,25,12,0,68]"""
"j2024_2,44,""[0,0,10,0,11,17,25,26,30,32,34,29,0,36,37,37,11,12,12,10,12,44]"""
"j2024_3,55,""[0,0,3,10,12,19,3,29,36,38,46,54,38,38,52,39,36,46,12,21,12,55]"""
"j2024_4,54,""[0,0,0,1,2,3,6,15,0,10,24,3,30,24,32,32,38,43,50,46,48,54]"""
"j2024_5,62,""[0,0,0,0,8,11,8,8,17,18,18,17,22,23,33,22,42,26,52,44,37,62]"""
"j2024_6,59,""[0,0,3,13,17,27,34,38,41,46,49,17,17,13,15,4,0,4,0,4,0,59]"""
"j2024_7,51,""[0,0,6,10,18,24,0,28,0,32,8,0,34,0,41,41,14,48,50,38,0,51]"""
"j2024_8,54,""[0,0,2,8,17,0,0,5,19,4,24,23,37,33,29,35,45,47,50,52,4,54]"""
"j2024_9,56,""[0,0,6,0,7,6,15,15,16,21,26,26,21,16,31,41,46,50,46,54,35,56]"""
"j2024_10,50,""[0,0,2,8,0,13,20,23,12,24,21,0,30,13,0,33,43,33,21,13,9,50]"""
"j2025_1,82,""[0,0,8,12,22,25,43,52,35,59,68,22,75,69,69,59,43,45,64,16,52,82]"""
"j2025_2,70,""[0,0,2,10,18,28,33,42,47,53,63,33,42,27,25,66,10,44,53,61,17,70]"""
"j2025_3,80,""[0,0,0,18,28,10,18,34,10,31,35,42,54,48,56,57,64,65,64,70,73,80]"""
